,cfips,year,pct_bb,pct_college,pct_foreign_born,pct_it_workers,median_hh_inc
7904,30045,2021,75.9,22.9,0.2,0.6,43661.0
7905,30047,2021,77.3,19.4,1.9,1.0,48829.0
7906,30049,2021,82.8,25.0,1.2,1.7,65791.0
7907,30051,2021,69.4,10.7,0.6,2.0,44875.0
7908,30053,2021,74.5,13.9,3.5,1.5,40140.0
7909,30055,2021,72.8,14.0,1.2,7.1,49701.0
7910,30057,2021,73.4,21.7,3.7,2.1,54107.0
7911,30059,2021,62.1,21.2,3.3,0.9,46607.0
7912,30061,2021,66.6,11.4,1.7,2.8,41705.0
7913,30063,2021,85.8,26.7,3.0,2.6,54062.0
7914,30065,2021,76.4,11.4,1.8,1.5,43274.0
7915,30067,2021,80.2,21.7,2.6,0.6,53068.0
7916,30069,2021,84.3,26.3,4.4,0.6,51250.0
7917,30071,2021,70.6,12.4,1.3,0.4,46212.0
7918,30073,2021,74.2,18.5,1.3,0.3,51151.0
7919,30075,2021,78.0,20.8,1.2,0.6,54427.0
7920,30077,2021,73.7,12.9,0.6,0.0,54667.0
7921,30079,2021,74.9,18.4,4.3,0.0,43625.0
7922,30081,2021,80.6,17.5,2.0,1.9,53054.0
7923,30083,2021,78.1,13.9,2.1,0.8,67205.0
7924,30085,2021,64.7,12.1,1.4,1.7,43194.0
7925,30087,2021,58.0,11.6,1.8,2.4,57992.0
7926,30089,2021,71.3,13.8,1.9,0.6,40823.0
7927,30091,2021,83.3,17.3,2.1,3.2,55521.0
7928,30093,2021,76.3,18.7,2.8,1.8,45718.0
7929,30095,2021,81.1,17.6,1.0,1.3,64645.0
7930,30097,2021,75.2,17.4,0.9,1.0,49886.0
7931,30099,2021,75.3,17.0,1.3,3.6,55000.0
7932,30101,2021,77.4,12.4,3.4,1.8,50721.0
7933,30103,2021,66.7,21.0,3.1,0.4,43047.0
7934,30105,2021,79.3,16.2,1.6,2.2,53162.0
7935,30107,2021,71.6,14.2,3.0,1.0,39655.0
7936,30109,2021,63.9,19.4,2.8,0.7,53958.0
7937,30111,2021,84.3,22.3,2.1,2.2,61264.0
7938,31001,2021,78.7,15.6,6.2,0.8,53023.0
7939,31003,2021,76.1,13.0,2.0,0.7,49912.0
7940,31005,2021,74.1,17.8,1.2,0.0,42813.0
7941,31007,2021,77.7,16.7,3.5,0.7,51750.0
7942,31009,2021,86.4,13.6,0.0,0.0,51094.0
7943,31011,2021,79.5,14.3,1.0,1.0,54979.0
7944,31013,2021,81.4,12.5,4.3,0.2,54004.0
7945,31015,2021,72.6,13.3,1.3,1.3,47778.0
7946,31017,2021,78.7,14.7,2.6,3.8,43098.0
7947,31019,2021,84.0,22.7,4.8,1.9,59431.0
7948,31021,2021,72.4,16.3,1.5,2.7,54203.0
7949,31023,2021,79.0,15.9,2.2,0.7,58979.0
7950,31025,2021,84.3,18.7,1.3,1.3,71846.0
7951,31027,2021,81.0,14.8,0.5,1.0,61869.0
7952,31029,2021,82.6,15.7,6.5,2.6,57009.0
7953,31031,2021,79.2,16.9,1.5,0.7,56651.0
7954,31033,2021,78.9,19.3,1.5,1.6,53871.0
7955,31035,2021,77.8,13.9,4.0,0.6,57173.0
7956,31037,2021,76.9,10.7,31.9,0.6,58872.0
7957,31039,2021,67.6,17.4,5.4,1.9,56768.0
7958,31041,2021,74.9,16.7,2.1,2.3,52184.0
7959,31043,2021,76.7,8.8,25.7,1.3,59231.0
7960,31045,2021,82.9,19.0,1.2,0.0,50750.0
7961,31047,2021,79.0,11.9,20.1,0.9,53721.0
7962,31049,2021,72.4,12.3,1.6,0.3,47287.0
7963,31051,2021,73.5,14.9,6.9,0.3,56905.0
7964,31053,2021,78.8,11.7,6.9,0.9,54085.0
7965,31055,2021,85.4,25.8,9.8,2.5,64629.0
7966,31057,2021,71.0,16.5,6.6,1.2,41716.0
7967,31059,2021,76.0,15.0,1.6,1.0,60313.0
7968,31061,2021,73.6,12.6,0.9,1.6,49282.0
7969,31063,2021,73.5,13.9,0.9,0.3,54659.0
7970,31065,2021,75.2,13.8,1.9,3.6,48838.0
7971,31067,2021,79.4,14.7,1.7,1.5,53110.0
7972,31069,2021,73.3,16.7,2.7,0.0,43750.0
7973,31071,2021,63.1,20.3,1.0,0.5,53000.0
7974,31073,2021,82.3,21.1,3.5,1.2,64053.0
7975,31075,2021,75.0,22.3,0.4,3.3,46500.0
7976,31077,2021,73.1,11.1,1.3,4.1,47869.0
7977,31079,2021,81.5,15.2,13.9,1.3,57104.0
7978,31081,2021,86.5,17.2,1.2,2.4,64210.0
7979,31083,2021,76.5,17.4,1.2,0.2,49835.0
7980,31085,2021,80.4,16.3,6.0,0.0,51726.0
7981,31087,2021,69.3,11.3,0.3,1.4,49962.0
7982,31089,2021,74.8,16.1,2.6,1.2,60387.0
7983,31091,2021,64.5,21.3,0.3,0.0,41125.0
7984,31093,2021,73.5,15.8,1.7,1.3,59348.0
7985,31095,2021,73.5,14.2,2.3,1.0,44510.0
7986,31097,2021,73.6,12.4,4.0,0.7,54712.0
7987,31099,2021,81.1,20.0,4.0,2.3,60266.0
7988,31101,2021,81.7,14.3,2.8,1.7,50735.0
7989,31103,2021,77.6,15.4,0.3,1.4,56500.0
7990,31105,2021,74.8,11.2,2.1,0.3,53403.0
7991,31107,2021,74.8,15.2,1.1,1.2,52332.0
7992,31109,2021,87.7,24.8,7.8,2.3,60527.0
7993,31111,2021,82.5,14.3,2.8,1.3,59795.0
7994,31113,2021,74.1,17.5,4.9,0.0,52708.0
7995,31115,2021,69.0,19.9,0.0,0.0,51000.0
7996,31117,2021,62.8,17.6,0.8,0.0,48125.0
7997,31119,2021,77.6,15.9,7.1,1.2,53188.0
7998,31121,2021,73.8,13.4,2.7,1.6,55649.0
7999,31123,2021,75.7,14.2,4.7,0.6,46194.0
8000,31125,2021,76.5,9.1,0.7,0.0,49032.0
8001,31127,2021,76.3,19.6,1.6,0.3,51828.0
8002,31129,2021,72.3,14.2,2.0,1.6,43388.0
8003,31131,2021,80.3,16.7,3.9,1.1,59167.0
8004,31133,2021,70.8,10.8,1.4,0.0,46452.0
8005,31135,2021,81.9,22.5,2.5,1.8,65543.0
8006,31137,2021,79.5,16.5,1.4,0.5,59040.0
8007,31139,2021,81.2,17.1,1.2,1.5,64511.0
8008,31141,2021,79.1,14.5,10.4,1.1,62305.0
8009,31143,2021,84.8,17.2,3.0,0.7,67719.0
8010,31145,2021,79.0,11.8,1.3,1.4,48808.0
8011,31147,2021,77.9,13.8,1.1,2.1,47917.0
8012,31149,2021,71.3,17.2,0.7,0.0,56250.0
8013,31151,2021,79.9,11.4,15.3,0.1,51502.0
8014,31153,2021,90.9,25.6,5.1,2.3,82032.0
8015,31155,2021,81.3,18.3,1.1,0.7,68682.0
8016,31157,2021,77.7,15.8,3.8,1.8,49745.0
8017,31159,2021,83.3,19.1,1.5,0.9,70389.0
8018,31161,2021,73.3,15.8,1.7,1.3,45371.0
8019,31163,2021,75.4,14.7,1.5,0.9,50781.0
8020,31165,2021,71.7,24.7,2.3,0.8,48269.0
8021,31167,2021,82.0,13.9,3.9,2.7,63986.0
8022,31169,2021,76.7,13.6,0.8,0.6,51821.0
8023,31171,2021,87.7,19.9,0.8,3.8,59432.0
8024,31173,2021,67.0,11.0,1.4,1.1,51034.0
8025,31175,2021,73.7,18.3,1.4,1.5,55324.0
8026,31177,2021,84.6,21.1,1.1,1.9,71430.0
8027,31179,2021,86.2,22.2,3.5,1.3,56456.0
8028,31181,2021,74.7,15.1,0.9,2.5,46188.0
8029,31183,2021,75.4,12.5,0.5,0.0,51591.0
8030,31185,2021,84.4,19.0,2.0,1.7,60298.0
8031,32001,2021,85.2,13.0,7.3,2.1,57824.0
8032,32003,2021,82.8,16.2,22.2,1.6,59340.0
8033,32005,2021,89.2,18.5,7.4,0.9,66810.0
8034,32007,2021,84.4,10.3,8.6,1.5,81232.0
8035,32009,2021,53.6,11.8,7.2,1.2,37375.0
8036,32011,2021,81.7,7.1,1.9,0.0,67105.0
8037,32013,2021,81.0,10.7,11.5,1.7,67756.0
8038,32015,2021,85.8,5.4,10.7,0.0,88030.0
8039,32017,2021,76.1,12.1,2.8,1.0,58462.0
8040,32019,2021,84.8,10.3,6.9,0.5,56875.0
8041,32021,2021,68.0,10.2,2.6,0.0,35806.0
8042,32023,2021,72.8,7.3,7.2,2.3,47300.0
8043,32027,2021,74.9,6.1,9.3,0.7,50491.0
8044,32029,2021,74.2,21.8,3.7,7.2,66292.0
8045,32031,2021,85.5,19.2,14.1,1.7,64791.0
8046,32033,2021,76.6,9.8,3.8,0.2,60827.0
8047,32510,2021,82.4,14.3,12.7,1.2,55718.0
8048,33001,2021,86.5,19.5,3.0,1.4,69447.0
8049,33003,2021,86.9,21.4,2.6,1.0,63153.0
8050,33005,2021,83.8,20.4,3.3,1.4,64751.0
8051,33007,2021,78.2,12.0,3.3,1.3,47117.0
8052,33009,2021,82.7,20.5,6.0,0.9,63389.0
8053,33011,2021,89.6,24.3,9.7,2.7,81460.0
8054,33013,2021,86.5,20.5,5.2,2.4,75737.0
8055,33015,2021,91.3,25.7,4.9,2.7,93756.0
8056,33017,2021,86.1,22.4,5.2,1.7,72960.0
8057,33019,2021,81.6,17.9,2.9,1.6,61312.0
8058,34001,2021,83.4,18.6,16.5,1.4,62110.0
8059,34003,2021,89.7,30.5,30.8,3.5,101144.0
8060,34005,2021,88.8,24.3,9.7,2.5,87416.0
8061,34007,2021,83.9,20.3,11.0,2.1,70451.0
8062,34009,2021,84.6,21.1,4.7,1.4,67074.0
8063,34011,2021,78.0,10.8,10.0,1.1,54149.0
8064,34013,2021,80.5,21.1,27.2,3.3,61510.0
8065,34015,2021,88.0,21.5,5.5,2.3,87283.0
8066,34017,2021,85.5,26.1,43.2,3.6,71189.0
8067,34019,2021,90.5,31.4,9.7,4.1,115379.0
8068,34021,2021,83.0,22.0,22.9,2.3,81057.0
8069,34023,2021,86.4,25.8,32.8,3.2,89533.0
8070,34025,2021,88.6,27.9,13.6,4.0,99733.0
8071,34027,2021,91.4,31.5,19.3,4.0,115527.0
8072,34029,2021,82.3,19.9,7.8,2.3,70909.0
8073,34031,2021,81.3,19.0,30.6,2.4,69688.0
8074,34033,2021,80.4,14.1,3.8,0.8,66842.0
8075,34035,2021,92.2,29.6,25.1,4.9,113611.0
8076,34037,2021,89.9,24.3,7.6,2.5,94520.0
8077,34039,2021,83.7,21.6,30.1,2.6,80198.0
8078,34041,2021,86.2,22.1,9.8,2.8,81307.0
8079,35001,2021,79.8,18.8,10.1,1.9,53329.0
8080,35003,2021,53.7,11.2,2.5,1.2,41910.0
8081,35005,2021,69.5,12.0,12.6,0.6,43359.0
8082,35006,2021,57.9,8.7,2.5,1.8,39413.0
8083,35007,2021,67.4,12.4,3.2,1.4,36302.0
8084,35009,2021,80.9,12.8,9.7,1.9,45092.0
8085,35011,2021,68.2,6.8,1.3,2.8,31625.0
8086,35013,2021,73.0,16.1,17.2,0.9,40973.0
8087,35015,2021,79.3,10.0,6.6,0.5,65328.0
8088,35017,2021,70.6,17.1,3.6,2.5,37843.0
8089,35019,2021,37.8,3.6,2.0,0.0,24798.0
8090,35021,2021,50.7,14.6,6.6,0.0,29375.0
8091,35023,2021,70.3,9.6,7.9,0.0,42526.0
8092,35025,2021,77.7,8.4,16.9,1.3,60546.0
8093,35027,2021,74.6,17.6,7.9,2.7,46216.0
8094,35028,2021,89.6,26.6,9.8,0.5,121324.0
8095,35029,2021,63.0,7.7,17.8,0.5,29360.0
8096,35031,2021,43.8,6.0,2.2,1.7,33834.0
8097,35033,2021,53.9,6.0,1.0,2.9,28446.0
8098,35035,2021,78.3,10.5,11.3,2.4,41988.0
8099,35037,2021,56.1,10.2,3.3,1.1,29035.0
8100,35039,2021,57.6,12.6,4.2,0.8,39952.0
8101,35041,2021,78.4,15.6,11.1,1.1,42702.0
8102,35043,2021,82.7,18.5,5.3,2.1,63802.0
8103,35045,2021,66.5,8.7,2.8,0.9,50518.0
8104,35047,2021,56.9,11.7,3.6,0.4,30946.0
8105,35049,2021,80.6,20.4,12.0,1.4,61200.0
8106,35051,2021,62.2,13.1,4.5,0.8,29755.0
8107,35053,2021,55.3,12.0,6.9,1.0,42083.0
8108,35055,2021,66.8,17.0,6.1,0.8,38329.0
8109,35057,2021,63.0,9.2,4.3,0.4,36120.0
8110,35059,2021,61.1,6.2,5.6,2.1,35884.0
8111,35061,2021,68.0,10.8,6.8,1.2,48945.0
8112,36001,2021,83.5,21.4,10.9,1.9,66252.0
8113,36003,2021,75.1,10.6,2.5,0.8,48412.0
8114,36005,2021,75.7,12.9,35.3,1.7,40088.0
8115,36007,2021,81.8,15.4,7.0,1.9,52226.0
8116,36009,2021,71.7,10.3,1.9,0.4,48703.0
8117,36011,2021,79.7,13.9,2.2,0.7,58377.0
8118,36013,2021,76.2,12.5,2.2,1.2,46820.0
8119,36015,2021,80.4,12.7,3.0,2.1,54940.0
8120,36017,2021,78.1,10.5,1.6,2.8,52002.0
8121,36019,2021,79.8,12.0,4.3,1.7,56365.0
8122,36021,2021,79.7,17.2,6.7,1.9,66787.0
8123,36023,2021,73.8,15.6,1.9,1.7,56023.0
8124,36025,2021,76.0,12.6,4.4,1.1,49544.0
8125,36027,2021,88.1,19.0,11.5,2.2,81219.0
8126,36029,2021,81.2,19.4,7.2,1.7,58121.0
8127,36031,2021,78.1,15.0,3.7,1.7,56763.0
8128,36033,2021,73.9,9.9,3.0,1.3,50407.0
8129,36035,2021,77.0,9.8,1.8,1.5,50482.0
8130,36037,2021,80.6,13.3,1.9,1.9,60524.0
8131,36039,2021,73.5,12.3,6.3,2.4,53601.0
8132,36041,2021,75.2,9.1,1.7,1.1,58675.0
8133,36043,2021,79.9,12.2,2.6,1.1,54646.0
8134,36045,2021,83.8,13.4,4.0,1.8,52685.0
8135,36047,2021,80.0,22.5,36.1,5.0,60231.0
8136,36049,2021,78.4,10.5,1.6,1.0,54524.0
8137,36051,2021,83.7,14.4,3.6,2.0,59510.0
8138,36053,2021,81.7,15.0,2.6,2.1,61633.0
8139,36055,2021,84.0,21.4,8.7,2.8,60075.0
8140,36057,2021,76.0,10.3,3.9,1.6,49462.0
8141,36059,2021,89.8,25.3,22.4,3.1,116100.0
8142,36061,2021,85.2,31.7,28.7,6.7,86553.0
8143,36063,2021,79.7,14.2,3.9,1.3,55522.0
8144,36065,2021,80.7,15.2,7.5,1.2,56027.0
8145,36067,2021,80.2,20.0,8.0,2.6,61359.0
8146,36069,2021,84.8,19.7,3.8,2.2,64944.0
8147,36071,2021,80.1,17.4,10.8,2.5,79944.0
8148,36073,2021,80.7,10.2,3.0,1.2,52620.0
8149,36075,2021,84.5,11.1,2.0,1.1,55967.0
8150,36077,2021,79.3,16.9,3.5,1.0,54028.0
8151,36079,2021,91.8,22.5,12.9,2.9,104486.0
8152,36081,2021,83.5,20.2,47.2,2.8,68666.0
8153,36083,2021,85.0,18.0,5.2,1.8,68991.0
8154,36085,2021,81.7,20.2,23.3,2.4,82783.0
8155,36087,2021,82.2,22.4,20.9,2.8,93024.0
8156,36089,2021,80.0,11.9,3.8,1.1,50940.0
8157,36091,2021,89.3,23.6,5.4,1.9,84291.0
8158,36093,2021,83.8,18.5,11.1,1.7,65499.0
8159,36095,2021,75.0,13.2,3.0,1.4,57714.0
8160,36097,2021,78.8,13.3,1.8,0.5,52327.0
8161,36099,2021,79.6,11.7,2.5,1.5,54545.0
8162,36101,2021,78.2,12.1,3.2,1.2,53663.0
8163,36103,2021,88.4,19.8,15.6,2.8,101031.0
8164,36105,2021,80.2,13.6,9.4,1.6,57426.0
8165,36107,2021,83.3,16.0,2.0,1.7,62999.0
8166,36109,2021,85.3,22.7,12.9,1.0,60240.0
8167,36111,2021,86.1,17.4,7.8,1.9,64304.0
8168,36113,2021,83.1,16.7,3.4,1.2,61024.0
8169,36115,2021,79.7,11.7,2.6,1.2,57258.0
8170,36117,2021,80.7,13.1,3.0,1.6,59449.0
8171,36119,2021,86.2,24.2,25.5,3.4,96610.0
8172,36121,2021,77.3,11.1,2.2,0.7,58052.0
8173,36123,2021,75.4,14.2,2.1,0.8,56563.0
8174,37001,2021,77.6,17.4,7.9,1.2,49688.0
8175,37003,2021,74.0,9.7,3.3,1.0,48756.0
8176,37005,2021,76.4,10.4,5.8,0.4,37830.0
8177,37007,2021,74.6,8.1,2.9,0.8,40213.0
8178,37009,2021,70.4,12.6,3.5,3.1,40962.0
8179,37011,2021,70.9,12.2,3.2,0.9,40340.0
8180,37013,2021,69.3,12.5,3.5,0.8,45212.0
8181,37015,2021,58.2,8.2,1.1,0.4,35527.0
8182,37017,2021,70.2,11.2,4.0,0.4,36173.0
8183,37019,2021,84.5,19.2,3.9,2.0,58236.0
8184,37021,2021,81.6,24.8,6.2,1.5,52207.0
8185,37023,2021,71.9,10.6,5.0,0.9,44557.0
8186,37025,2021,88.7,20.7,8.4,2.0,67328.0
8187,37027,2021,78.1,10.7,3.2,1.6,44511.0
8188,37029,2021,86.2,11.7,2.6,0.1,64572.0
8189,37031,2021,84.6,17.2,3.1,1.2,57194.0
8190,37033,2021,65.3,11.0,2.6,1.5,45733.0
8191,37035,2021,81.0,15.4,6.8,1.4,52056.0
8192,37037,2021,77.7,22.4,9.2,1.5,67031.0
8193,37039,2021,74.2,11.0,2.7,1.9,41438.0
8194,37041,2021,69.0,13.6,2.3,1.3,46519.0
8195,37043,2021,77.2,14.2,2.6,1.2,42222.0
8196,37045,2021,66.1,10.9,2.4,0.9,42247.0
8197,37047,2021,66.6,9.2,2.7,1.3,37628.0
8198,37049,2021,81.4,16.1,4.7,1.3,52687.0
8199,37051,2021,84.4,16.7,6.4,1.8,46875.0
8200,37053,2021,83.1,17.9,1.9,2.7,69964.0
8201,37055,2021,90.7,22.2,5.2,0.8,59381.0
8202,37057,2021,78.9,13.3,4.9,1.4,49546.0
8203,37059,2021,83.5,15.0,4.9,0.9,60434.0
8204,37061,2021,65.4,8.1,12.2,0.3,41764.0
8205,37063,2021,87.0,25.3,14.2,2.0,60958.0
8206,37065,2021,64.3,9.4,2.2,1.0,36866.0
8207,37067,2021,81.2,21.3,8.6,1.2,51569.0
8208,37069,2021,78.6,15.5,5.6,1.1,55193.0
8209,37071,2021,79.9,14.8,5.4,1.8,52835.0
8210,37073,2021,73.0,8.0,0.7,0.6,50750.0
8211,37075,2021,57.2,8.0,1.3,2.6,39571.0
8212,37077,2021,79.6,15.5,4.4,1.5,55856.0
8213,37079,2021,72.8,8.5,7.7,0.5,39837.0
8214,37081,2021,76.3,23.1,10.3,1.9,53261.0
8215,37083,2021,58.1,9.7,1.9,1.3,35502.0
8216,37085,2021,78.9,14.7,6.2,1.5,53554.0
8217,37087,2021,71.5,15.4,2.4,1.3,51659.0
8218,37089,2021,82.3,20.5,7.3,1.5,55945.0
8219,37091,2021,64.6,9.1,3.4,1.2,41028.0
8220,37093,2021,80.3,11.9,5.8,1.8,48072.0
8221,37095,2021,56.4,7.5,4.6,0.0,39663.0
8222,37097,2021,82.9,20.0,6.5,0.8,60955.0
8223,37099,2021,71.4,16.4,3.6,0.9,47252.0
8224,37101,2021,77.8,16.5,7.7,2.1,59865.0
8225,37103,2021,58.9,9.1,2.4,0.9,38158.0
8226,37105,2021,73.9,14.3,9.5,1.1,49994.0
8227,37107,2021,75.3,10.1,4.4,0.3,39402.0
8228,37109,2021,82.6,15.9,4.7,1.1,57536.0
8229,37111,2021,73.3,12.0,4.0,0.7,43646.0
8230,37113,2021,75.0,16.0,5.4,2.6,45507.0
8231,37115,2021,72.6,17.2,1.9,1.1,45873.0
8232,37117,2021,68.3,10.7,2.1,1.5,40090.0
8233,37119,2021,88.2,29.8,15.4,2.9,66641.0
8234,37121,2021,72.2,14.0,4.0,1.2,46103.0
8235,37123,2021,69.3,10.6,8.5,0.7,44146.0
8236,37125,2021,82.1,23.2,4.6,1.3,59963.0
8237,37127,2021,76.6,14.3,4.1,1.0,49537.0
8238,37129,2021,85.4,26.8,5.3,3.0,54891.0
8239,37131,2021,52.9,8.6,1.5,0.9,37146.0
8240,37133,2021,87.1,16.0,4.2,1.4,50278.0
8241,37135,2021,88.2,25.8,13.2,2.3,71723.0
8242,37137,2021,73.8,11.7,2.7,1.1,46728.0
8243,37139,2021,78.7,13.5,3.6,0.6,50558.0
8244,37141,2021,79.2,17.8,3.8,1.7,57240.0
8245,37143,2021,72.6,13.0,2.1,0.9,47162.0
8246,37145,2021,78.6,11.4,3.0,1.6,51020.0
8247,37147,2021,80.8,20.4,4.8,2.2,47437.0
8248,37149,2021,77.3,18.6,4.1,2.2,48787.0
8249,37151,2021,75.7,11.3,6.2,1.0,47288.0
8250,37153,2021,72.8,10.4,3.8,1.0,36148.0
8251,37155,2021,59.1,9.3,4.2,0.6,34976.0
8252,37157,2021,69.6,10.3,3.8,1.2,43579.0
8253,37159,2021,80.7,13.1,4.7,0.8,49842.0
8254,37161,2021,70.2,12.2,2.7,1.1,42608.0
8255,37163,2021,64.2,9.7,10.0,1.7,42151.0
8256,37165,2021,61.3,9.9,2.4,0.9,37238.0
8257,37167,2021,81.4,12.5,3.5,0.9,52623.0
8258,37169,2021,70.1,10.6,1.7,1.2,48054.0
8259,37171,2021,65.6,12.2,5.3,0.7,43597.0
8260,37173,2021,60.3,11.8,2.8,1.6,39317.0
8261,37175,2021,80.8,19.5,2.9,1.3,50212.0
8262,37177,2021,63.4,7.7,3.1,2.1,35300.0
8263,37179,2021,90.8,24.1,9.5,2.2,80033.0
8264,37181,2021,70.4,10.3,5.2,1.0,40529.0
8265,37183,2021,91.4,32.9,13.5,3.5,80591.0
8266,37185,2021,58.5,11.5,2.9,0.5,36466.0
8267,37187,2021,62.8,8.3,1.6,0.0,35979.0
8268,37189,2021,82.9,24.2,2.9,1.6,47526.0
8269,37191,2021,79.9,13.0,7.5,0.8,44416.0
8270,37193,2021,74.6,11.4,4.1,1.5,44107.0
8271,37195,2021,75.3,13.9,6.4,1.1,43877.0
8272,37197,2021,71.7,8.9,4.9,1.7,44682.0
8273,37199,2021,70.3,12.2,3.4,1.8,42222.0
8274,38001,2021,78.1,15.2,1.9,1.4,56681.0
8275,38003,2021,77.0,21.0,2.1,1.2,58365.0
8276,38005,2021,58.4,12.4,0.3,0.6,47667.0
8277,38007,2021,70.5,17.6,1.5,0.0,75208.0
8278,38009,2021,80.4,19.5,2.1,0.2,60381.0
8279,38011,2021,82.6,18.9,1.0,1.3,62442.0
8280,38013,2021,74.4,19.0,2.3,0.6,77232.0
8281,38015,2021,82.8,25.9,2.4,1.6,71524.0
8282,38017,2021,85.4,28.4,7.4,1.0,64482.0
8283,38019,2021,78.4,15.7,1.5,2.9,64798.0
8284,38021,2021,79.0,21.7,2.4,1.3,65492.0
8285,38023,2021,60.5,16.4,2.7,0.0,62865.0
8286,38025,2021,80.7,16.7,2.3,1.2,76719.0
8287,38027,2021,72.3,18.6,0.3,0.0,54868.0
8288,38029,2021,62.5,14.9,2.1,0.6,55902.0
8289,38031,2021,79.0,21.2,0.8,1.4,61425.0
8290,38033,2021,71.5,22.7,0.7,0.8,58690.0
8291,38035,2021,80.8,22.9,5.6,1.1,54051.0
8292,38037,2021,69.7,13.4,1.4,0.2,50938.0
8293,38039,2021,76.8,19.7,1.3,3.1,53565.0
8294,38041,2021,76.3,9.8,1.3,0.8,60164.0
8295,38043,2021,70.4,14.9,1.5,3.7,54643.0
8296,38045,2021,75.3,18.5,1.6,1.2,60806.0
8297,38047,2021,72.4,15.9,1.0,0.0,59375.0
8298,38049,2021,77.9,17.8,1.2,1.6,64179.0
8299,38051,2021,69.2,10.0,3.3,1.9,52587.0
8300,38053,2021,85.4,19.8,2.6,0.7,77845.0
8301,38055,2021,72.3,16.8,1.2,1.6,68529.0
8302,38057,2021,83.6,15.2,1.2,2.8,82181.0
8303,38059,2021,81.4,20.0,1.8,1.5,70556.0
8304,38061,2021,72.3,15.3,3.0,2.4,72147.0
8305,38063,2021,69.5,19.4,2.9,1.3,52039.0
8306,38065,2021,77.1,16.3,1.1,1.3,78929.0
8307,38067,2021,71.5,16.4,4.1,1.1,64549.0
8308,38069,2021,80.1,15.6,0.6,0.0,55660.0
8309,38071,2021,75.1,19.2,2.3,2.3,58910.0
8310,38073,2021,76.7,15.6,3.7,0.2,63903.0
8311,38075,2021,80.8,16.3,3.2,0.3,73182.0
8312,38077,2021,79.7,16.0,0.9,0.4,61371.0
8313,38079,2021,66.7,14.3,0.4,1.5,43158.0
8314,38081,2021,81.2,15.7,3.5,0.1,63073.0
8315,38083,2021,66.1,13.1,0.6,0.0,51055.0
8316,38085,2021,57.7,11.8,0.2,0.0,38939.0
8317,38087,2021,77.9,20.8,0.3,0.0,63611.0
8318,38089,2021,80.2,16.6,3.0,1.2,72045.0
8319,38091,2021,80.6,27.5,1.3,3.6,70724.0
8320,38093,2021,78.3,18.4,1.9,1.0,57674.0
8321,38095,2021,66.1,14.0,5.1,0.0,52300.0
8322,38097,2021,81.1,21.2,1.9,0.1,64453.0
8323,38099,2021,70.1,13.3,3.9,1.6,55700.0
8324,38101,2021,86.6,21.4,4.7,1.9,68871.0
8325,38103,2021,77.1,19.1,0.3,1.4,57582.0
8326,38105,2021,75.9,18.4,6.1,0.3,87161.0
8327,39001,2021,64.2,8.3,0.5,1.1,39079.0
8328,39003,2021,81.0,11.5,1.5,1.0,53131.0
8329,39005,2021,79.2,13.3,1.5,1.3,52823.0
8330,39007,2021,75.4,9.6,1.4,1.0,46700.0
8331,39009,2021,75.6,14.0,4.4,1.1,40905.0
8332,39011,2021,85.1,11.7,0.9,1.2,64074.0
8333,39013,2021,73.9,10.8,1.2,1.0,50904.0
8334,39015,2021,75.2,10.2,0.5,0.5,54575.0
8335,39017,2021,86.8,19.5,6.1,1.2,66117.0
8336,39019,2021,74.1,8.1,0.5,0.7,55267.0
8337,39021,2021,83.6,10.6,1.0,0.6,60112.0
8338,39023,2021,82.7,11.4,2.0,1.1,50873.0
8339,39025,2021,85.5,18.6,2.2,1.5,66968.0
8340,39027,2021,81.2,11.8,1.5,1.4,52815.0
8341,39029,2021,78.3,10.0,1.1,1.5,48345.0
8342,39031,2021,70.4,8.8,0.7,0.9,46606.0
8343,39033,2021,78.2,9.2,1.3,1.8,44971.0
8344,39035,2021,78.8,19.0,7.6,1.8,50366.0
8345,39037,2021,78.6,10.1,0.9,0.9,55620.0
8346,39039,2021,80.2,11.8,2.2,0.6,59931.0
8347,39041,2021,93.3,34.4,7.6,2.5,106908.0
8348,39043,2021,80.6,14.6,2.0,1.9,54226.0
8349,39045,2021,84.6,17.9,3.7,1.9,67609.0
8350,39047,2021,76.2,10.9,1.8,1.5,47308.0
8351,39049,2021,87.2,25.3,10.9,2.4,61305.0
8352,39051,2021,82.2,12.2,1.7,0.6,63092.0
8353,39053,2021,68.2,9.9,1.2,1.2,44858.0
8354,39055,2021,81.5,24.3,2.5,1.4,82303.0
8355,39057,2021,87.3,20.5,4.9,1.4,68720.0
8356,39059,2021,72.9,9.0,0.9,1.4,45917.0
8357,39061,2021,83.8,22.8,5.7,1.8,57212.0
8358,39063,2021,85.2,16.3,3.7,1.0,58450.0
8359,39065,2021,77.0,10.3,1.8,0.5,50506.0
8360,39067,2021,72.1,7.5,0.7,1.7,49689.0
8361,39069,2021,84.4,11.0,1.5,1.3,59695.0
8362,39071,2021,71.4,7.7,1.0,1.0,44169.0
8363,39073,2021,76.6,10.3,0.6,0.4,52363.0
8364,39075,2021,55.6,6.7,0.4,0.8,63753.0
8365,39077,2021,79.9,9.6,1.6,0.9,52560.0
8366,39079,2021,75.3,9.3,0.8,0.4,47550.0
8367,39081,2021,77.0,10.1,1.5,1.6,46581.0
8368,39083,2021,80.0,15.2,1.3,1.8,57749.0
