year,pct_bb,pct_college,pct_foreign_born,pct_it_workers,median_hh_inc,cfips
2021,90.7,22.2,5.2,0.8,59381.0,37055
2021,78.9,13.3,4.9,1.4,49546.0,37057
2021,83.5,15.0,4.9,0.9,60434.0,37059
2021,65.4,8.1,12.2,0.3,41764.0,37061
2021,87.0,25.3,14.2,2.0,60958.0,37063
2021,64.3,9.4,2.2,1.0,36866.0,37065
2021,81.2,21.3,8.6,1.2,51569.0,37067
2021,78.6,15.5,5.6,1.1,55193.0,37069
2021,79.9,14.8,5.4,1.8,52835.0,37071
2021,73.0,8.0,0.7,0.6,50750.0,37073
2021,57.2,8.0,1.3,2.6,39571.0,37075
2021,79.6,15.5,4.4,1.5,55856.0,37077
2021,72.8,8.5,7.7,0.5,39837.0,37079
2021,76.3,23.1,10.3,1.9,53261.0,37081
2021,58.1,9.7,1.9,1.3,35502.0,37083
2021,78.9,14.7,6.2,1.5,53554.0,37085
2021,71.5,15.4,2.4,1.3,51659.0,37087
2021,82.3,20.5,7.3,1.5,55945.0,37089
2021,64.6,9.1,3.4,1.2,41028.0,37091
2021,80.3,11.9,5.8,1.8,48072.0,37093
2021,56.4,7.5,4.6,0.0,39663.0,37095
2021,82.9,20.0,6.5,0.8,60955.0,37097
2021,71.4,16.4,3.6,0.9,47252.0,37099
2021,77.8,16.5,7.7,2.1,59865.0,37101
2021,58.9,9.1,2.4,0.9,38158.0,37103
2021,73.9,14.3,9.5,1.1,49994.0,37105
2021,75.3,10.1,4.4,0.3,39402.0,37107
2021,82.6,15.9,4.7,1.1,57536.0,37109
2021,73.3,12.0,4.0,0.7,43646.0,37111
2021,75.0,16.0,5.4,2.6,45507.0,37113
2021,72.6,17.2,1.9,1.1,45873.0,37115
2021,68.3,10.7,2.1,1.5,40090.0,37117
2021,88.2,29.8,15.4,2.9,66641.0,37119
2021,72.2,14.0,4.0,1.2,46103.0,37121
2021,69.3,10.6,8.5,0.7,44146.0,37123
2021,82.1,23.2,4.6,1.3,59963.0,37125
2021,76.6,14.3,4.1,1.0,49537.0,37127
2021,85.4,26.8,5.3,3.0,54891.0,37129
2021,52.9,8.6,1.5,0.9,37146.0,37131
2021,87.1,16.0,4.2,1.4,50278.0,37133
2021,88.2,25.8,13.2,2.3,71723.0,37135
2021,73.8,11.7,2.7,1.1,46728.0,37137
2021,78.7,13.5,3.6,0.6,50558.0,37139
2021,79.2,17.8,3.8,1.7,57240.0,37141
2021,72.6,13.0,2.1,0.9,47162.0,37143
2021,78.6,11.4,3.0,1.6,51020.0,37145
2021,80.8,20.4,4.8,2.2,47437.0,37147
2021,77.3,18.6,4.1,2.2,48787.0,37149
2021,75.7,11.3,6.2,1.0,47288.0,37151
2021,72.8,10.4,3.8,1.0,36148.0,37153
2021,59.1,9.3,4.2,0.6,34976.0,37155
2021,69.6,10.3,3.8,1.2,43579.0,37157
2021,80.7,13.1,4.7,0.8,49842.0,37159
2021,70.2,12.2,2.7,1.1,42608.0,37161
2021,64.2,9.7,10.0,1.7,42151.0,37163
2021,61.3,9.9,2.4,0.9,37238.0,37165
2021,81.4,12.5,3.5,0.9,52623.0,37167
2021,70.1,10.6,1.7,1.2,48054.0,37169
2021,65.6,12.2,5.3,0.7,43597.0,37171
2021,60.3,11.8,2.8,1.6,39317.0,37173
2021,80.8,19.5,2.9,1.3,50212.0,37175
2021,63.4,7.7,3.1,2.1,35300.0,37177
2021,90.8,24.1,9.5,2.2,80033.0,37179
2021,70.4,10.3,5.2,1.0,40529.0,37181
2021,91.4,32.9,13.5,3.5,80591.0,37183
2021,58.5,11.5,2.9,0.5,36466.0,37185
2021,62.8,8.3,1.6,0.0,35979.0,37187
2021,82.9,24.2,2.9,1.6,47526.0,37189
2021,79.9,13.0,7.5,0.8,44416.0,37191
2021,74.6,11.4,4.1,1.5,44107.0,37193
2021,75.3,13.9,6.4,1.1,43877.0,37195
2021,71.7,8.9,4.9,1.7,44682.0,37197
2021,70.3,12.2,3.4,1.8,42222.0,37199
2021,78.1,15.2,1.9,1.4,56681.0,38001
2021,77.0,21.0,2.1,1.2,58365.0,38003
2021,58.4,12.4,0.3,0.6,47667.0,38005
2021,70.5,17.6,1.5,0.0,75208.0,38007
2021,80.4,19.5,2.1,0.2,60381.0,38009
2021,82.6,18.9,1.0,1.3,62442.0,38011
2021,74.4,19.0,2.3,0.6,77232.0,38013
2021,82.8,25.9,2.4,1.6,71524.0,38015
2021,85.4,28.4,7.4,1.0,64482.0,38017
2021,78.4,15.7,1.5,2.9,64798.0,38019
2021,79.0,21.7,2.4,1.3,65492.0,38021
2021,60.5,16.4,2.7,0.0,62865.0,38023
2021,80.7,16.7,2.3,1.2,76719.0,38025
2021,72.3,18.6,0.3,0.0,54868.0,38027
2021,62.5,14.9,2.1,0.6,55902.0,38029
2021,79.0,21.2,0.8,1.4,61425.0,38031
2021,71.5,22.7,0.7,0.8,58690.0,38033
2021,80.8,22.9,5.6,1.1,54051.0,38035
2021,69.7,13.4,1.4,0.2,50938.0,38037
2021,76.8,19.7,1.3,3.1,53565.0,38039
2021,76.3,9.8,1.3,0.8,60164.0,38041
2021,70.4,14.9,1.5,3.7,54643.0,38043
2021,75.3,18.5,1.6,1.2,60806.0,38045
2021,72.4,15.9,1.0,0.0,59375.0,38047
2021,77.9,17.8,1.2,1.6,64179.0,38049
2021,69.2,10.0,3.3,1.9,52587.0,38051
2021,85.4,19.8,2.6,0.7,77845.0,38053
2021,72.3,16.8,1.2,1.6,68529.0,38055
2021,83.6,15.2,1.2,2.8,82181.0,38057
2021,81.4,20.0,1.8,1.5,70556.0,38059
2021,72.3,15.3,3.0,2.4,72147.0,38061
2021,69.5,19.4,2.9,1.3,52039.0,38063
2021,77.1,16.3,1.1,1.3,78929.0,38065
2021,71.5,16.4,4.1,1.1,64549.0,38067
2021,80.1,15.6,0.6,0.0,55660.0,38069
2021,75.1,19.2,2.3,2.3,58910.0,38071
2021,76.7,15.6,3.7,0.2,63903.0,38073
2021,80.8,16.3,3.2,0.3,73182.0,38075
2021,79.7,16.0,0.9,0.4,61371.0,38077
2021,66.7,14.3,0.4,1.5,43158.0,38079
2021,81.2,15.7,3.5,0.1,63073.0,38081
2021,66.1,13.1,0.6,0.0,51055.0,38083
2021,57.7,11.8,0.2,0.0,38939.0,38085
2021,77.9,20.8,0.3,0.0,63611.0,38087
2021,80.2,16.6,3.0,1.2,72045.0,38089
2021,80.6,27.5,1.3,3.6,70724.0,38091
2021,78.3,18.4,1.9,1.0,57674.0,38093
2021,66.1,14.0,5.1,0.0,52300.0,38095
2021,81.1,21.2,1.9,0.1,64453.0,38097
2021,70.1,13.3,3.9,1.6,55700.0,38099
2021,86.6,21.4,4.7,1.9,68871.0,38101
2021,77.1,19.1,0.3,1.4,57582.0,38103
2021,75.9,18.4,6.1,0.3,87161.0,38105
2021,64.2,8.3,0.5,1.1,39079.0,39001
2021,81.0,11.5,1.5,1.0,53131.0,39003
2021,79.2,13.3,1.5,1.3,52823.0,39005
2021,75.4,9.6,1.4,1.0,46700.0,39007
2021,75.6,14.0,4.4,1.1,40905.0,39009
2021,85.1,11.7,0.9,1.2,64074.0,39011
2021,73.9,10.8,1.2,1.0,50904.0,39013
2021,75.2,10.2,0.5,0.5,54575.0,39015
2021,86.8,19.5,6.1,1.2,66117.0,39017
2021,74.1,8.1,0.5,0.7,55267.0,39019
2021,83.6,10.6,1.0,0.6,60112.0,39021
2021,82.7,11.4,2.0,1.1,50873.0,39023
2021,85.5,18.6,2.2,1.5,66968.0,39025
2021,81.2,11.8,1.5,1.4,52815.0,39027
2021,78.3,10.0,1.1,1.5,48345.0,39029
2021,70.4,8.8,0.7,0.9,46606.0,39031
2021,78.2,9.2,1.3,1.8,44971.0,39033
2021,78.8,19.0,7.6,1.8,50366.0,39035
2021,78.6,10.1,0.9,0.9,55620.0,39037
2021,80.2,11.8,2.2,0.6,59931.0,39039
2021,93.3,34.4,7.6,2.5,106908.0,39041
2021,80.6,14.6,2.0,1.9,54226.0,39043
2021,84.6,17.9,3.7,1.9,67609.0,39045
2021,76.2,10.9,1.8,1.5,47308.0,39047
2021,87.2,25.3,10.9,2.4,61305.0,39049
2021,82.2,12.2,1.7,0.6,63092.0,39051
2021,68.2,9.9,1.2,1.2,44858.0,39053
2021,81.5,24.3,2.5,1.4,82303.0,39055
2021,87.3,20.5,4.9,1.4,68720.0,39057
2021,72.9,9.0,0.9,1.4,45917.0,39059
2021,83.8,22.8,5.7,1.8,57212.0,39061
2021,85.2,16.3,3.7,1.0,58450.0,39063
2021,77.0,10.3,1.8,0.5,50506.0,39065
2021,72.1,7.5,0.7,1.7,49689.0,39067
2021,84.4,11.0,1.5,1.3,59695.0,39069
2021,71.4,7.7,1.0,1.0,44169.0,39071
2021,76.6,10.3,0.6,0.4,52363.0,39073
2021,55.6,6.7,0.4,0.8,63753.0,39075
2021,79.9,9.6,1.6,0.9,52560.0,39077
2021,75.3,9.3,0.8,0.4,47550.0,39079
2021,77.0,10.1,1.5,1.6,46581.0,39081
2021,80.0,15.2,1.3,1.8,57749.0,39083
2021,86.3,17.4,5.5,1.3,64466.0,39085
2021,73.8,9.7,0.8,1.2,45118.0,39087
2021,85.1,17.4,2.6,1.6,64589.0,39089
2021,82.2,11.1,1.4,0.8,56754.0,39091
2021,80.2,15.6,2.9,1.5,58427.0,39093
2021,81.4,16.2,3.7,1.5,48736.0,39095
2021,84.5,12.3,1.5,1.5,68022.0,39097
2021,79.8,16.1,2.3,1.5,46042.0,39099
2021,79.2,7.8,1.7,1.4,47498.0,39101
2021,87.2,22.6,2.9,1.6,76600.0,39103
2021,67.9,7.7,0.3,0.6,44899.0,39105
2021,83.8,11.4,1.4,0.8,62952.0,39107
2021,83.4,14.4,1.9,1.4,61041.0,39109
2021,65.4,7.7,0.6,1.1,45289.0,39111
2021,83.2,16.7,4.9,2.2,51542.0,39113
2021,69.5,6.4,0.5,1.1,42341.0,39115
2021,78.9,9.5,0.6,1.1,59452.0,39117
2021,78.0,10.0,0.9,1.5,47254.0,39119
2021,67.2,5.7,0.5,1.2,46897.0,39121
2021,80.8,14.8,1.2,1.1,59099.0,39123
2021,75.5,11.2,1.7,0.9,55330.0,39125
2021,74.1,8.0,0.6,0.5,50150.0,39127
2021,81.8,12.1,1.4,1.0,63633.0,39129
2021,71.1,7.3,0.3,0.4,42832.0,39131
2021,81.4,17.6,3.9,1.5,57618.0,39133
2021,78.8,10.0,1.0,1.5,58957.0,39135
2021,82.1,13.0,1.4,0.7,64822.0,39137
2021,76.8,12.0,1.7,1.9,49547.0,39139
2021,78.7,10.1,1.0,1.4,51092.0,39141
2021,78.7,10.8,1.5,1.0,54089.0,39143
2021,73.9,8.8,0.8,1.0,41330.0,39145
2021,79.0,10.4,1.9,0.8,52500.0,39147
2021,81.6,11.7,1.7,0.9,63806.0,39149
2021,82.9,14.5,2.1,1.8,53860.0,39151
2021,82.5,20.6,5.2,1.8,57181.0,39153
2021,76.8,12.4,1.6,1.5,47280.0,39155
2021,75.3,11.2,1.7,1.4,53243.0,39157
2021,88.4,23.0,4.4,1.4,86715.0,39159
2021,76.3,10.1,0.6,1.3,54254.0,39161
2021,64.0,9.6,0.6,0.5,45673.0,39163
2021,91.5,27.0,6.6,1.7,87125.0,39165
2021,73.3,12.2,1.3,1.6,50021.0,39167
2021,79.4,13.6,2.1,1.0,58300.0,39169
2021,81.2,9.2,1.2,1.2,53183.0,39171
2021,85.4,19.8,3.2,1.5,62390.0,39173
2021,77.5,11.5,1.7,0.5,55767.0,39175
2021,49.6,8.5,1.8,0.2,34695.0,40001
2021,76.4,15.3,3.4,1.2,61852.0,40003
2021,68.3,10.4,1.5,0.6,39316.0,40005
2021,77.6,17.0,9.6,0.3,52349.0,40007
2021,77.5,11.3,4.4,1.4,50721.0,40009
2021,70.9,11.6,8.6,1.2,45792.0,40011
2021,72.1,14.0,2.4,1.1,44212.0,40013
2021,68.6,11.4,5.6,1.1,46592.0,40015
2021,86.7,19.3,4.5,1.8,72056.0,40017
2021,66.5,12.4,3.3,0.4,51419.0,40019
2021,69.3,17.0,3.5,0.9,42774.0,40021
2021,63.1,9.3,1.2,1.6,34489.0,40023
2021,63.5,18.4,8.2,1.6,46328.0,40025
2021,87.5,20.8,6.4,1.9,64016.0,40027
2021,64.3,10.4,1.1,0.3,40938.0,40029
2021,84.3,13.0,5.5,1.5,52161.0,40031
2021,74.4,9.0,0.5,1.6,50885.0,40033
2021,69.0,10.3,1.5,1.4,43329.0,40035
2021,78.9,11.7,2.0,1.6,51318.0,40037
2021,79.7,17.3,7.4,0.7,49900.0,40039
2021,69.0,12.3,2.0,0.7,41696.0,40041
2021,76.7,17.6,2.5,0.0,52428.0,40043
2021,68.5,15.4,2.4,0.6,53245.0,40045
2021,78.2,15.2,8.2,0.8,54006.0,40047
2021,75.8,10.2,2.9,0.7,47125.0,40049
2021,72.7,14.9,2.1,0.9,60875.0,40051
2021,71.3,18.2,0.9,0.4,57727.0,40053
2021,71.0,10.0,1.1,3.1,41488.0,40055
2021,74.7,15.9,7.0,1.1,48344.0,40057
2021,66.3,13.9,11.4,0.2,46154.0,40059
2021,66.3,11.8,1.6,0.9,42348.0,40061
2021,50.6,8.2,1.4,1.3,39365.0,40063
2021,80.7,14.6,5.5,1.4,49703.0,40065
2021,66.4,11.3,2.6,0.0,39895.0,40067
2021,63.6,12.6,1.3,0.0,41332.0,40069
2021,69.9,13.8,2.5,0.9,46809.0,40071
2021,71.8,15.8,8.7,7.1,57777.0,40073
2021,70.6,12.2,2.1,2.7,38019.0,40075
2021,67.5,11.8,1.5,0.3,44214.0,40077
2021,68.3,9.4,3.1,1.1,40677.0,40079
2021,66.5,11.3,1.1,1.8,50671.0,40081
2021,80.2,18.6,3.5,2.3,65357.0,40083
2021,69.9,10.1,6.4,0.4,49399.0,40085
2021,85.9,17.4,3.2,1.2,67662.0,40087
2021,60.6,9.5,3.0,1.1,37061.0,40089
2021,62.1,10.0,0.8,0.0,39084.0,40091
2021,74.4,14.8,6.0,0.7,54332.0,40093
2021,61.6,9.5,7.4,0.3,45746.0,40095
2021,77.1,9.9,1.2,2.0,50345.0,40097
2021,65.5,12.6,2.7,3.2,52478.0,40099
2021,68.9,14.4,2.7,0.8,43078.0,40101
2021,73.3,16.0,0.7,1.6,56117.0,40103
2021,63.8,8.3,1.1,0.7,43145.0,40105
2021,64.9,7.9,1.5,0.5,38411.0,40107
2021,82.6,20.2,10.3,1.7,54520.0,40109
2021,69.6,9.6,1.1,1.6,42998.0,40111
2021,72.0,12.7,1.3,1.8,49103.0,40113
2021,67.5,9.2,2.4,1.3,39872.0,40115
2021,61.6,11.2,0.7,1.2,48009.0,40117
2021,80.2,21.5,7.2,2.4,41603.0,40119
2021,75.3,11.0,2.2,1.0,46784.0,40121
2021,69.1,17.5,2.2,1.2,50392.0,40123
2021,74.8,12.0,1.7,1.2,49250.0,40125
2021,64.2,8.7,0.8,1.3,37692.0,40127
2021,70.7,9.5,1.9,2.5,51302.0,40129
2021,81.1,17.7,2.6,2.2,65434.0,40131
2021,61.2,9.7,1.8,0.8,39373.0,40133
2021,71.3,10.4,1.6,0.5,40351.0,40135
2021,76.7,12.4,2.7,0.9,47214.0,40137
2021,74.3,17.5,27.0,1.8,52282.0,40139
2021,71.0,12.1,7.4,0.2,42280.0,40141
2021,84.2,21.4,8.9,2.7,55517.0,40143
2021,86.4,16.5,3.9,1.8,62795.0,40145
2021,77.8,19.3,4.5,2.1,54997.0,40147
2021,73.3,13.7,2.2,1.3,53274.0,40149
2021,77.8,20.7,1.4,1.2,54282.0,40151
2021,77.1,13.1,6.4,2.0,60147.0,40153
2021,76.3,15.7,2.0,2.1,45998.0,41001
2021,90.5,29.2,9.8,1.2,62077.0,41003
2021,87.8,24.1,8.2,1.8,80484.0,41005
2021,83.0,15.5,4.6,0.8,54886.0,41007
2021,84.8,12.3,2.7,1.0,62257.0,41009
2021,77.8,11.0,3.4,1.4,45051.0,41011
2021,81.0,13.5,3.0,2.2,49006.0,41013
2021,77.0,14.9,3.3,1.2,48440.0,41015
2021,88.6,22.4,4.6,3.0,67043.0,41017
2021,81.4,10.8,2.9,1.4,47267.0,41019
2021,73.6,15.4,2.9,2.3,47500.0,41021
2021,78.6,11.7,2.9,1.2,44712.0,41023
2021,78.2,10.4,1.3,0.2,40735.0,41025
2021,82.4,16.9,16.0,2.6,65679.0,41027
2021,84.5,17.1,6.2,2.2,53412.0,41029
2021,80.6,12.9,6.2,1.5,53277.0,41031
2021,80.2,11.0,4.1,1.3,45616.0,41033
2021,80.1,12.6,5.4,0.9,46491.0,41035
2021,64.4,11.1,4.4,0.1,37898.0,41037
2021,85.1,18.4,5.8,1.6,52426.0,41039
2021,82.4,14.8,5.0,2.0,47882.0,41041
2021,83.0,13.3,4.4,0.7,55893.0,41043
2021,73.6,8.5,9.5,0.7,43313.0,41045
2021,86.1,15.5,12.6,1.2,59625.0,41047
2021,78.5,6.2,16.7,0.3,54269.0,41049
2021,87.9,27.6,13.8,2.4,69176.0,41051
2021,86.0,19.0,7.8,0.7,62691.0,41053
2021,77.4,11.8,1.3,1.6,51071.0,41055
2021,81.9,12.9,5.4,1.0,49895.0,41057
2021,79.7,10.8,10.4,0.8,54699.0,41059
2021,81.1,16.6,2.9,1.5,52171.0,41061
2021,77.6,17.7,2.2,1.6,51224.0,41063
2021,78.6,12.4,8.0,1.7,53105.0,41065
2021,90.7,27.4,17.7,2.2,82215.0,41067
2021,75.2,11.3,2.9,0.7,40926.0,41069
2021,83.7,17.6,8.1,0.8,63902.0,41071
2021,81.0,12.7,4.1,1.0,67253.0,42001
2021,83.9,24.2,5.9,2.1,61043.0,42003
2021,74.9,11.2,0.5,1.5,51410.0,42005
2021,80.8,16.6,1.8,1.0,57807.0,42007
2021,73.4,8.9,0.8,0.8,50509.0,42009
2021,82.6,16.1,7.5,1.5,63728.0,42011
2021,78.4,14.1,1.2,1.6,49181.0,42013
2021,79.3,12.1,1.8,1.0,52358.0,42015
2021,88.9,24.4,9.8,2.2,89139.0,42017
2021,84.7,23.2,2.4,1.8,70668.0,42019
2021,76.2,13.5,1.1,1.5,46659.0,42021
2021,72.1,10.3,1.1,1.1,41165.0,42023
2021,79.9,11.1,2.7,3.0,57006.0,42025
2021,82.1,23.7,8.7,1.0,60403.0,42027
2021,88.8,31.5,9.6,2.4,100214.0,42029
2021,76.9,13.1,1.1,0.8,46680.0,42031
2021,72.9,9.8,2.5,0.8,49015.0,42033
2021,76.7,12.4,1.5,1.4,50923.0,42035
2021,77.7,14.0,2.1,1.6,50550.0,42037
2021,77.7,13.1,1.3,0.9,50304.0,42039
2021,84.7,22.6,6.2,1.5,71269.0,42041
2021,81.7,19.2,7.7,1.4,60715.0,42043
2021,86.1,22.4,10.4,2.3,74477.0,42045
2021,78.2,14.1,0.9,0.3,53440.0,42047
2021,81.2,17.9,4.4,1.3,51529.0,42049
2021,75.1,11.7,1.4,1.3,47364.0,42051
2021,65.5,5.1,0.9,1.0,39717.0,42053
2021,80.5,12.8,3.8,1.4,63379.0,42055
2021,69.3,7.8,0.9,0.7,53476.0,42057
2021,78.3,11.8,0.9,0.9,54776.0,42059
2021,75.9,11.6,1.5,1.2,51678.0,42061
2021,73.9,13.3,1.6,1.1,49320.0,42063
2021,73.9,10.2,0.6,1.0,47603.0,42065
2021,73.8,9.2,2.2,0.6,53879.0,42067
2021,79.7,17.9,5.6,1.9,52821.0,42069
2021,78.6,17.3,5.0,1.6,66056.0,42071
2021,77.9,14.6,1.5,1.7,50204.0,42073
2021,80.2,13.1,4.4,0.8,60281.0,42075
2021,83.3,18.0,11.8,1.8,63897.0,42077
2021,77.5,14.1,6.7,1.9,53473.0,42079
2021,77.8,15.5,2.0,0.9,54241.0,42081
2021,76.5,12.1,1.7,0.9,48647.0,42083
2021,78.3,14.5,1.5,1.1,50696.0,42085
2021,70.6,8.4,0.9,1.2,50219.0,42087
2021,84.3,15.8,9.8,1.5,63934.0,42089
2021,89.4,27.9,10.8,2.5,91546.0,42091
2021,76.2,17.0,3.7,0.4,58333.0,42093
2021,82.9,19.0,7.7,2.3,70471.0,42095
2021,72.9,11.1,1.5,1.3,48671.0,42097
2021,78.3,11.4,1.1,1.2,63718.0,42099
2021,76.8,17.3,14.1,2.1,45927.0,42101
2021,86.4,16.2,8.2,2.0,65928.0,42103
2021,76.1,10.0,0.8,5.7,45419.0,42105
2021,76.6,11.2,2.0,0.7,52280.0,42107
2021,75.2,12.5,1.4,0.7,58997.0,42109
2021,71.4,10.6,0.9,1.0,49089.0,42111
2021,72.8,11.0,1.5,1.1,47407.0,42113
2021,81.1,12.0,1.7,1.1,54966.0,42115
2021,77.1,11.9,1.3,0.9,51324.0,42117
2021,73.7,13.9,2.8,1.0,59399.0,42119
2021,77.4,12.6,0.7,1.3,49945.0,42121
2021,76.6,12.8,1.4,0.8,50250.0,42123
2021,82.3,19.8,1.9,1.9,63543.0,42125
2021,78.9,12.3,2.7,1.1,56096.0,42127
2021,80.4,18.6,1.6,1.2,60471.0,42129
2021,82.9,12.9,1.1,1.9,59415.0,42131
2021,81.6,16.3,4.2,1.4,66457.0,42133
2021,86.2,25.4,9.3,1.7,83092.0,44001
2021,86.5,20.9,6.1,1.7,73521.0,44003
2021,86.1,28.5,7.2,1.7,79454.0,44005
2021,81.6,17.5,18.4,1.8,58974.0,44007
2021,89.4,26.1,4.7,1.5,85531.0,44009
2021,68.8,11.0,1.8,1.6,38741.0,45001
2021,78.8,17.1,4.5,1.2,51399.0,45003
2021,55.5,7.1,1.7,1.0,27185.0,45005
2021,76.6,14.1,3.1,1.5,50865.0,45007
2021,62.6,11.7,3.6,0.8,31422.0,45009
2021,65.3,7.9,1.6,2.2,35803.0,45011
2021,84.8,24.1,8.0,2.0,68377.0,45013
2021,82.1,16.6,5.6,1.7,63309.0,45015
2021,69.2,13.6,1.9,1.0,46339.0,45017
2021,78.2,27.9,5.4,2.2,64022.0,45019
2021,65.5,9.4,2.4,0.8,36883.0,45021
2021,57.9,9.3,1.3,1.8,42442.0,45023
2021,66.3,7.1,2.7,0.5,41505.0,45025
2021,70.5,9.4,2.2,1.9,40900.0,45027
2021,76.1,9.6,2.3,2.3,36324.0,45029
2021,69.4,12.0,1.7,0.7,38448.0,45031
2021,53.7,7.5,2.3,0.6,30812.0,45033
2021,80.8,18.6,5.0,2.3,63080.0,45035
2021,68.3,10.2,4.3,0.4,49127.0,45037
2021,61.5,12.3,0.7,2.0,38213.0,45039
2021,73.1,15.0,2.8,0.7,47058.0,45041
2021,74.1,16.7,2.8,0.8,48456.0,45043
2021,83.3,22.2,8.6,2.3,60351.0,45045
2021,73.4,16.0,4.2,0.9,42336.0,45047
2021,68.7,8.8,3.1,0.3,33429.0,45049
2021,84.2,15.3,6.2,2.0,50704.0,45051
2021,68.2,11.2,9.2,2.5,45601.0,45053
2021,74.1,12.5,2.4,1.2,51479.0,45055
2021,78.8,17.9,4.9,2.7,58849.0,45057
2021,73.1,10.8,2.7,1.0,43304.0,45059
2021,56.5,9.8,1.5,0.5,32371.0,45061
2021,83.5,19.5,5.0,1.7,61173.0,45063
2021,71.4,13.9,2.1,0.0,43633.0,45065
2021,48.4,8.7,2.2,0.2,32063.0,45067
2021,57.7,5.5,2.2,1.1,33586.0,45069
2021,67.4,12.2,4.9,0.6,44226.0,45071
2021,74.8,15.1,3.8,1.3,49134.0,45073
2021,68.8,11.6,1.3,1.0,37955.0,45075
2021,78.3,14.9,3.6,1.0,49573.0,45077
2021,82.3,23.1,5.7,2.4,54767.0,45079
2021,69.0,11.1,8.5,0.2,45714.0,45081
2021,79.1,15.6,6.3,1.9,52332.0,45083
2021,74.9,12.2,2.9,1.2,45661.0,45085
2021,66.3,7.2,0.9,0.4,41186.0,45087
2021,51.3,7.9,1.8,1.2,32485.0,45089
2021,87.6,22.4,5.3,2.5,65361.0,45091
2021,72.4,16.4,4.7,0.9,64083.0,46003
2021,72.1,14.1,13.8,1.0,52313.0,46005
2021,65.9,13.5,0.8,2.4,47500.0,46007
2021,72.2,12.7,0.9,0.4,54737.0,46009
2021,83.1,26.4,6.2,0.5,58136.0,46011
2021,80.1,21.1,3.9,1.4,58216.0,46013
2021,72.3,18.4,1.1,5.3,57196.0,46015
2021,53.5,6.9,0.0,1.2,34808.0,46017
2021,75.8,14.1,0.9,2.7,46508.0,46019
2021,71.6,24.5,0.5,2.7,54449.0,46021
2021,66.1,14.4,0.4,1.0,50481.0,46023
2021,74.6,14.8,1.9,0.0,48980.0,46025
2021,87.6,25.2,4.3,3.1,50724.0,46027
2021,80.6,16.4,1.8,1.5,56376.0,46029
2021,60.5,14.8,0.3,1.0,35759.0,46031
2021,79.4,15.8,3.2,0.0,58522.0,46033
2021,82.2,19.4,1.9,2.7,50570.0,46035
2021,70.2,16.9,0.6,1.4,46679.0,46037
2021,76.4,18.0,1.4,1.3,65437.0,46039
2021,58.4,11.9,0.2,3.0,47475.0,46041
2021,72.3,10.4,2.2,0.1,58684.0,46043
2021,75.5,19.5,1.3,1.4,71324.0,46045
2021,81.0,14.1,2.3,0.7,50588.0,46047
2021,72.2,13.4,0.0,2.2,55096.0,46049
2021,80.5,17.2,4.0,1.6,58158.0,46051
2021,70.9,14.3,1.3,0.3,43438.0,46053
2021,63.7,13.7,0.4,1.1,42250.0,46055
2021,75.0,16.0,3.4,0.2,67105.0,46057
2021,78.8,17.1,0.6,0.0,54155.0,46059
2021,86.6,15.0,0.1,0.7,64696.0,46061
2021,88.5,21.8,1.6,0.7,59655.0,46063
2021,81.2,24.3,1.2,1.5,64783.0,46065
2021,70.4,19.0,0.8,1.7,57089.0,46067
2021,81.1,17.6,0.6,9.4,57788.0,46069
2021,48.3,14.8,0.7,0.0,33295.0,46071
2021,72.4,16.1,2.3,2.2,49632.0,46073
2021,76.0,20.4,0.8,0.0,46149.0,46075
2021,75.6,14.5,0.4,0.8,61699.0,46077
2021,85.4,23.5,2.0,1.0,61846.0,46079
2021,85.1,23.7,2.7,2.6,52641.0,46081
2021,91.0,24.8,2.6,1.6,82473.0,46083
2021,72.8,15.7,0.8,1.4,53862.0,46085
2021,80.6,16.6,2.4,0.7,61507.0,46087
2021,65.0,12.9,1.3,0.0,44574.0,46089
2021,73.9,18.9,3.3,1.6,63723.0,46091
2021,82.6,18.9,2.0,0.8,60578.0,46093
2021,44.0,10.1,0.2,0.0,30650.0,46095
2021,75.9,15.1,1.1,0.0,52910.0,46097
2021,85.4,23.2,7.6,2.0,61772.0,46099
2021,81.9,16.5,2.4,0.5,61538.0,46101
2021,45.2,7.3,0.3,0.0,31997.0,46102
2021,83.7,20.7,2.4,1.5,57039.0,46103
2021,78.6,14.2,0.7,1.6,57981.0,46105
2021,77.9,15.1,2.7,1.7,54583.0,46107
2021,74.2,12.1,0.8,0.9,50348.0,46109
2021,80.5,15.4,1.1,1.5,56875.0,46111
2021,81.5,17.4,0.7,0.3,54423.0,46115
2021,79.9,16.6,0.7,0.4,71382.0,46117
2021,79.1,21.0,0.0,0.4,62153.0,46119
2021,40.6,10.3,2.0,0.8,24331.0,46121
2021,78.1,16.7,1.6,1.0,57720.0,46123
2021,74.0,17.1,1.1,2.1,59242.0,46125
2021,82.6,18.8,3.3,2.1,70378.0,46127
2021,63.5,18.4,1.1,1.6,55583.0,46129
2021,78.0,16.0,2.1,1.0,58342.0,46135
2021,55.7,14.2,0.7,0.0,37400.0,46137
2021,80.4,12.6,3.5,1.2,50392.0,47001
2021,74.6,11.5,6.0,0.7,50415.0,47003
2021,64.2,7.8,1.5,1.3,37512.0,47005
2021,70.5,7.7,2.6,0.5,44122.0,47007
2021,79.1,15.5,2.9,1.9,56667.0,47009
